RoomID	RoomType	OriginID	OriginPoint	Height	Width	Depth	WFR	OutdoorVelocity	OutdoorTemperature	DistanceFromWindow	PointID	Point	ResultID_T10	T_10	ResultID_T20	T_20	ResultID_T30	T_30	ResultID_T40	T_40	ResultID_T50	T_50	ResultID_T60	T_60	ResultID_T70	T_70	ResultID_T80	T_80	ResultID_T90	T_90	ResultID_T100	T_100
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.250865	SR_P76	"{0.0, 1.2, -1.3}"	Res_T10_76	0.081751	Res_T20_76	0.088736	Res_T30_76	0.064275	Res_T40_76	0.090852	Res_T50_76	0.071407	Res_T60_76	0.099435	Res_T70_76	0.106264	Res_T80_76	0.104381	Res_T90_76	0.139344	Res_T100_76	0.095923
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.533854	SR_P77	"{0.0, 1.5, -1.3}"	Res_T10_77	0.057619	Res_T20_77	0.070582	Res_T30_77	0.043984	Res_T40_77	0.074948	Res_T50_77	0.048576	Res_T60_77	0.083341	Res_T70_77	0.073871	Res_T80_77	0.086466	Res_T90_77	0.103993	Res_T100_77	0.073427
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.81944	SR_P78	"{0.0, 1.8, -1.3}"	Res_T10_78	0.053022	Res_T20_78	0.066021	Res_T30_78	0.047582	Res_T40_78	0.074087	Res_T50_78	0.047427	Res_T60_78	0.077889	Res_T70_78	0.043944	Res_T80_78	0.077296	Res_T90_78	0.060239	Res_T100_78	0.063207
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.168	SR_P79	"{0.31, -1.8, -1.3}"	Res_T10_79	0.228835	Res_T20_79	0.205063	Res_T30_79	0.247259	Res_T40_79	0.210664	Res_T50_79	0.25259	Res_T60_79	0.215223	Res_T70_79	0.258759	Res_T80_79	0.214049	Res_T90_79	0.259065	Res_T100_79	0.212449
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.218288	SR_P80	"{0.31, -1.5, -1.3}"	Res_T10_80	0.281148	Res_T20_80	0.263033	Res_T30_80	0.29341	Res_T40_80	0.2653	Res_T50_80	0.29988	Res_T60_80	0.268724	Res_T70_80	0.301832	Res_T80_80	0.270674	Res_T90_80	0.298722	Res_T100_80	0.271405
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.335749	SR_P81	"{0.31, -1.2, -1.3}"	Res_T10_81	0.264686	Res_T20_81	0.257293	Res_T30_81	0.2746	Res_T40_81	0.256367	Res_T50_81	0.286062	Res_T60_81	0.260669	Res_T70_81	0.289836	Res_T80_81	0.264768	Res_T90_81	0.289284	Res_T100_81	0.264854
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.504734	SR_P82	"{0.31, -0.9, -1.3}"	Res_T10_82	0.222501	Res_T20_82	0.220469	Res_T30_82	0.229605	Res_T40_82	0.217649	Res_T50_82	0.24481	Res_T60_82	0.222752	Res_T70_82	0.253278	Res_T80_82	0.228432	Res_T90_82	0.257965	Res_T100_82	0.228387
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.710037	SR_P83	"{0.31, -0.6, -1.3}"	Res_T10_83	0.187806	Res_T20_83	0.187289	Res_T30_83	0.191007	Res_T40_83	0.183582	Res_T50_83	0.20859	Res_T60_83	0.189253	Res_T70_83	0.221285	Res_T80_83	0.196001	Res_T90_83	0.23106	Res_T100_83	0.195909
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.940161	SR_P84	"{0.31, -0.3, -1.3}"	Res_T10_84	0.159225	Res_T20_84	0.15894	Res_T30_84	0.157052	Res_T40_84	0.155034	Res_T50_84	0.176675	Res_T60_84	0.161287	Res_T70_84	0.194263	Res_T80_84	0.168468	Res_T90_84	0.209674	Res_T100_84	0.167848
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.187287	SR_P85	"{0.31, 0.0, -1.3}"	Res_T10_85	0.140582	Res_T20_85	0.140798	Res_T30_85	0.133384	Res_T40_85	0.137364	Res_T50_85	0.153834	Res_T60_85	0.143951	Res_T70_85	0.17674	Res_T80_85	0.150912	Res_T90_85	0.197139	Res_T100_85	0.149678
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.446268	SR_P86	"{0.31, 0.3, -1.3}"	Res_T10_86	0.125232	Res_T20_86	0.125773	Res_T30_86	0.113551	Res_T40_86	0.123403	Res_T50_86	0.13251	Res_T60_86	0.130293	Res_T70_86	0.16154	Res_T80_86	0.136643	Res_T90_86	0.187223	Res_T100_86	0.13467
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.713711	SR_P87	"{0.31, 0.6, -1.3}"	Res_T10_87	0.110263	Res_T20_87	0.111123	Res_T30_87	0.094528	Res_T40_87	0.110437	Res_T50_87	0.109443	Res_T60_87	0.117793	Res_T70_87	0.144269	Res_T80_87	0.123304	Res_T90_87	0.175377	Res_T100_87	0.120088
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.987344	SR_P88	"{0.31, 0.9, -1.3}"	Res_T10_88	0.099284	Res_T20_88	0.100714	Res_T30_88	0.081591	Res_T40_88	0.101518	Res_T50_88	0.091536	Res_T60_88	0.109338	Res_T70_88	0.128254	Res_T80_88	0.114066	Res_T90_88	0.162101	Res_T100_88	0.109196
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.265612	SR_P89	"{0.31, 1.2, -1.3}"	Res_T10_89	0.087133	Res_T20_89	0.090801	Res_T30_89	0.069367	Res_T40_89	0.093406	Res_T50_89	0.075006	Res_T60_89	0.101712	Res_T70_89	0.109404	Res_T80_89	0.10568	Res_T90_89	0.142911	Res_T100_89	0.097797
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.547425	SR_P90	"{0.31, 1.5, -1.3}"	Res_T10_90	0.068288	Res_T20_90	0.072501	Res_T30_90	0.053268	Res_T40_90	0.076593	Res_T50_90	0.05442	Res_T60_90	0.084167	Res_T70_90	0.079274	Res_T80_90	0.086482	Res_T90_90	0.107894	Res_T100_90	0.075252
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.832	SR_P91	"{0.31, 1.8, -1.3}"	Res_T10_91	0.070659	Res_T20_91	0.067446	Res_T30_91	0.062357	Res_T40_91	0.073479	Res_T50_91	0.052577	Res_T60_91	0.078193	Res_T70_91	0.053223	Res_T80_91	0.077536	Res_T90_91	0.064449	Res_T100_91	0.06532
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.285506	SR_P92	"{0.62, -1.8, -1.3}"	Res_T10_92	0.224194	Res_T20_92	0.201996	Res_T30_92	0.231019	Res_T40_92	0.204789	Res_T50_92	0.233174	Res_T60_92	0.20756	Res_T70_92	0.237109	Res_T80_92	0.209013	Res_T90_92	0.237831	Res_T100_92	0.20855
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.331362	SR_P93	"{0.62, -1.5, -1.3}"	Res_T10_93	0.224758	Res_T20_93	0.211461	Res_T30_93	0.231415	Res_T40_93	0.21329	Res_T50_93	0.237848	Res_T60_93	0.216054	Res_T70_93	0.240049	Res_T80_93	0.218302	Res_T90_93	0.238537	Res_T100_93	0.218214
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.439627	SR_P94	"{0.62, -1.2, -1.3}"	Res_T10_94	0.215754	Res_T20_94	0.208808	Res_T30_94	0.222632	Res_T40_94	0.208369	Res_T50_94	0.234056	Res_T60_94	0.211658	Res_T70_94	0.238822	Res_T80_94	0.215378	Res_T90_94	0.239681	Res_T100_94	0.215404
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.597662	SR_P95	"{0.62, -0.9, -1.3}"	Res_T10_95	0.193762	Res_T20_95	0.190522	Res_T30_95	0.19921	Res_T40_95	0.188374	Res_T50_95	0.214497	Res_T60_95	0.19237	Res_T70_95	0.222638	Res_T80_95	0.197404	Res_T90_95	0.227314	Res_T100_95	0.197504
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.792352	SR_P96	"{0.62, -0.6, -1.3}"	Res_T10_96	0.172479	Res_T20_96	0.171042	Res_T30_96	0.175144	Res_T40_96	0.167919	Res_T50_96	0.193333	Res_T60_96	0.172642	Res_T70_96	0.205111	Res_T80_96	0.178712	Res_T90_96	0.213985	Res_T100_96	0.178709
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.013088	SR_P97	"{0.62, -0.3, -1.3}"	Res_T10_97	0.151902	Res_T20_97	0.151521	Res_T30_97	0.149939	Res_T40_97	0.148148	Res_T50_97	0.170564	Res_T60_97	0.153599	Res_T70_97	0.187396	Res_T80_97	0.160305	Res_T90_97	0.201716	Res_T100_97	0.159789
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.252227	SR_P98	"{0.62, 0.0, -1.3}"	Res_T10_98	0.137497	Res_T20_98	0.137362	Res_T30_98	0.131354	Res_T40_98	0.13462	Res_T50_98	0.15199	Res_T60_98	0.140559	Res_T70_98	0.174393	Res_T80_98	0.147194	Res_T90_98	0.194021	Res_T100_98	0.145893
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.504501	SR_P99	"{0.62, 0.3, -1.3}"	Res_T10_99	0.12584	Res_T20_99	0.125247	Res_T30_99	0.115634	Res_T40_99	0.123649	Res_T50_99	0.134187	Res_T60_99	0.129933	Res_T70_99	0.162167	Res_T80_99	0.136011	Res_T90_99	0.187689	Res_T100_99	0.133841
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.76632	SR_P100	"{0.62, 0.6, -1.3}"	Res_T10_100	0.114652	Res_T20_100	0.113028	Res_T30_100	0.100426	Res_T40_100	0.113143	Res_T50_100	0.114297	Res_T60_100	0.120037	Res_T70_100	0.147458	Res_T80_100	0.125065	Res_T90_100	0.179289	Res_T100_100	0.121495
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.035214	SR_P101	"{0.62, 0.9, -1.3}"	Res_T10_101	0.106114	Res_T20_101	0.104163	Res_T30_101	0.089784	Res_T40_101	0.105708	Res_T50_101	0.098295	Res_T60_101	0.113138	Res_T70_101	0.133006	Res_T80_101	0.11708	Res_T90_101	0.168608	Res_T100_101	0.111845
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.30946	SR_P102	"{0.62, 1.2, -1.3}"	Res_T10_102	0.095786	Res_T20_102	0.09449	Res_T30_102	0.079284	Res_T40_102	0.097576	Res_T50_102	0.082548	Res_T60_102	0.105636	Res_T70_102	0.115589	Res_T80_102	0.108498	Res_T90_102	0.151382	Res_T100_102	0.100315
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.58783	SR_P103	"{0.62, 1.5, -1.3}"	Res_T10_103	0.078889	Res_T20_103	0.075516	Res_T30_103	0.065291	Res_T40_103	0.079653	Res_T50_103	0.063113	Res_T60_103	0.086931	Res_T70_103	0.087998	Res_T80_103	0.087843	Res_T90_103	0.117198	Res_T100_103	0.076629
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.869435	SR_P104	"{0.62, 1.8, -1.3}"	Res_T10_104	0.076013	Res_T20_104	0.069024	Res_T30_104	0.070528	Res_T40_104	0.075451	Res_T50_104	0.060741	Res_T60_104	0.080085	Res_T70_104	0.064017	Res_T80_104	0.076374	Res_T90_104	0.07481	Res_T100_104	0.062067
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.460488	SR_P105	"{0.93, -1.8, -1.3}"	Res_T10_105	0.204954	Res_T20_105	0.186488	Res_T30_105	0.208791	Res_T40_105	0.188623	Res_T50_105	0.21166	Res_T60_105	0.190426	Res_T70_105	0.215096	Res_T80_105	0.192033	Res_T90_105	0.218266	Res_T100_105	0.191491
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.501008	SR_P106	"{0.93, -1.5, -1.3}"	Res_T10_106	0.174412	Res_T20_106	0.1649	Res_T30_106	0.178346	Res_T40_106	0.166758	Res_T50_106	0.183794	Res_T60_106	0.16845	Res_T70_106	0.186417	Res_T80_106	0.169743	Res_T90_106	0.186865	Res_T100_106	0.16896
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.597819	SR_P107	"{0.93, -1.2, -1.3}"	Res_T10_107	0.172216	Res_T20_107	0.166734	Res_T30_107	0.176932	Res_T40_107	0.166939	Res_T50_107	0.187704	Res_T60_107	0.169195	Res_T70_107	0.192318	Res_T80_107	0.172093	Res_T90_107	0.194298	Res_T100_107	0.172168
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.741558	SR_P108	"{0.93, -0.9, -1.3}"	Res_T10_108	0.163121	Res_T20_108	0.160664	Res_T30_108	0.166792	Res_T40_108	0.159218	Res_T50_108	0.182562	Res_T60_108	0.162251	Res_T70_108	0.190089	Res_T80_108	0.166683	Res_T90_108	0.194837	Res_T100_108	0.167077
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.921724	SR_P109	"{0.93, -0.6, -1.3}"	Res_T10_109	0.151987	Res_T20_109	0.151756	Res_T30_109	0.153373	Res_T40_109	0.149198	Res_T50_109	0.172952	Res_T60_109	0.153004	Res_T70_109	0.184354	Res_T80_109	0.158625	Res_T90_109	0.192519	Res_T100_109	0.158888
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.12909	SR_P110	"{0.93, -0.3, -1.3}"	Res_T10_110	0.139805	Res_T20_110	0.140682	Res_T30_110	0.137793	Res_T40_110	0.137775	Res_T50_110	0.159316	Res_T60_110	0.14231	Res_T70_110	0.176273	Res_T80_110	0.148762	Res_T90_110	0.189546	Res_T100_110	0.148391
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.356486	SR_P111	"{0.93, 0.0, -1.3}"	Res_T10_111	0.131295	Res_T20_111	0.131895	Res_T30_111	0.126068	Res_T40_111	0.129514	Res_T50_111	0.146906	Res_T60_111	0.134489	Res_T70_111	0.169126	Res_T80_111	0.141029	Res_T90_111	0.187546	Res_T100_111	0.139847
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.598658	SR_P112	"{0.93, 0.3, -1.3}"	Res_T10_112	0.124464	Res_T20_112	0.123928	Res_T30_112	0.115905	Res_T40_112	0.122641	Res_T50_112	0.134155	Res_T60_112	0.128043	Res_T70_112	0.161389	Res_T80_112	0.134109	Res_T90_112	0.185532	Res_T100_112	0.13181
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.851846	SR_P113	"{0.93, 0.6, -1.3}"	Res_T10_113	0.117745	Res_T20_113	0.115436	Res_T30_113	0.105821	Res_T40_113	0.115694	Res_T50_113	0.11883	Res_T60_113	0.121674	Res_T70_113	0.150323	Res_T80_113	0.126564	Res_T90_113	0.181312	Res_T100_113	0.122595
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.113362	SR_P114	"{0.93, 0.9, -1.3}"	Res_T10_114	0.110839	Res_T20_114	0.107943	Res_T30_114	0.097605	Res_T40_114	0.109688	Res_T50_114	0.10541	Res_T60_114	0.116671	Res_T70_114	0.137708	Res_T80_114	0.120389	Res_T90_114	0.173541	Res_T100_114	0.11417
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.381276	SR_P115	"{0.93, 1.2, -1.3}"	Res_T10_115	0.101226	Res_T20_115	0.098491	Res_T30_115	0.088576	Res_T40_115	0.101504	Res_T50_115	0.090837	Res_T60_115	0.109349	Res_T70_115	0.120792	Res_T80_115	0.111753	Res_T90_115	0.158492	Res_T100_115	0.102626
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.654179	SR_P116	"{0.93, 1.5, -1.3}"	Res_T10_116	0.083285	Res_T20_116	0.078124	Res_T30_116	0.073955	Res_T40_116	0.082236	Res_T50_116	0.070719	Res_T60_116	0.08983	Res_T70_116	0.092329	Res_T80_116	0.09001	Res_T90_116	0.125028	Res_T100_116	0.078014
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.931034	SR_P117	"{0.93, 1.8, -1.3}"	Res_T10_117	0.075343	Res_T20_117	0.066682	Res_T30_117	0.072576	Res_T40_117	0.074501	Res_T50_117	0.065017	Res_T60_117	0.080952	Res_T70_117	0.066124	Res_T80_117	0.075577	Res_T90_117	0.082155	Res_T100_117	0.060287
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.67503	SR_P118	"{1.24, -1.8, -1.3}"	Res_T10_118	0.187601	Res_T20_118	0.169866	Res_T30_118	0.190356	Res_T40_118	0.171708	Res_T50_118	0.195216	Res_T60_118	0.172905	Res_T70_118	0.197011	Res_T80_118	0.174487	Res_T90_118	0.20188	Res_T100_118	0.175039
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.710475	SR_P119	"{1.24, -1.5, -1.3}"	Res_T10_119	0.1381	Res_T20_119	0.131253	Res_T30_119	0.138596	Res_T40_119	0.132665	Res_T50_119	0.144936	Res_T60_119	0.133019	Res_T70_119	0.14514	Res_T80_119	0.133718	Res_T90_119	0.147908	Res_T100_119	0.133583
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.79603	SR_P120	"{1.24, -1.2, -1.3}"	Res_T10_120	0.133941	Res_T20_120	0.131314	Res_T30_120	0.134267	Res_T40_120	0.131574	Res_T50_120	0.145637	Res_T60_120	0.132529	Res_T70_120	0.147708	Res_T80_120	0.134703	Res_T90_120	0.151215	Res_T100_120	0.13499
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.925026	SR_P121	"{1.24, -0.9, -1.3}"	Res_T10_121	0.129804	Res_T20_121	0.130136	Res_T30_121	0.130103	Res_T40_121	0.129163	Res_T50_121	0.146672	Res_T60_121	0.131204	Res_T70_121	0.152769	Res_T80_121	0.135125	Res_T90_121	0.158525	Res_T100_121	0.13527
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.089432	SR_P122	"{1.24, -0.6, -1.3}"	Res_T10_122	0.125464	Res_T20_122	0.127711	Res_T30_122	0.125463	Res_T40_122	0.125797	Res_T50_122	0.1459	Res_T60_122	0.12882	Res_T70_122	0.156973	Res_T80_122	0.134108	Res_T90_122	0.165282	Res_T100_122	0.133796
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.281606	SR_P123	"{1.24, -0.3, -1.3}"	Res_T10_123	0.121808	Res_T20_123	0.124695	Res_T30_123	0.120247	Res_T40_123	0.122226	Res_T50_123	0.142766	Res_T60_123	0.125895	Res_T70_123	0.16014	Res_T80_123	0.132138	Res_T90_123	0.171807	Res_T100_123	0.131289
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.49514	SR_P124	"{1.24, 0.0, -1.3}"	Res_T10_124	0.119905	Res_T20_124	0.122353	Res_T30_124	0.116332	Res_T40_124	0.120098	Res_T50_124	0.13828	Res_T60_124	0.124098	Res_T70_124	0.161009	Res_T80_124	0.130561	Res_T90_124	0.17618	Res_T100_124	0.129083
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.725018	SR_P125	"{1.24, 0.3, -1.3}"	Res_T10_125	0.118224	Res_T20_125	0.119764	Res_T30_125	0.112663	Res_T40_125	0.118338	Res_T50_125	0.132012	Res_T60_125	0.122637	Res_T70_125	0.159412	Res_T80_125	0.128768	Res_T90_125	0.179019	Res_T100_125	0.126086
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.967444	SR_P126	"{1.24, 0.6, -1.3}"	Res_T10_126	0.114323	Res_T20_126	0.115781	Res_T30_126	0.107794	Res_T40_126	0.115803	Res_T50_126	0.122635	Res_T60_126	0.120983	Res_T70_126	0.153033	Res_T80_126	0.126134	Res_T90_126	0.178994	Res_T100_126	0.121179
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.219585	SR_P127	"{1.24, 0.9, -1.3}"	Res_T10_127	0.108043	Res_T20_127	0.110002	Res_T30_127	0.101913	Res_T40_127	0.111319	Res_T50_127	0.112167	Res_T60_127	0.117638	Res_T70_127	0.142384	Res_T80_127	0.121628	Res_T90_127	0.173869	Res_T100_127	0.113864
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.479328	SR_P128	"{1.24, 1.2, -1.3}"	Res_T10_128	0.098616	Res_T20_128	0.100988	Res_T30_128	0.09354	Res_T40_128	0.10332	Res_T50_128	0.098946	Res_T60_128	0.110747	Res_T70_128	0.125094	Res_T80_128	0.113301	Res_T90_128	0.160735	Res_T100_128	0.10257
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.745093	SR_P129	"{1.24, 1.5, -1.3}"	Res_T10_129	0.079784	Res_T20_129	0.080407	Res_T30_129	0.076657	Res_T40_129	0.08328	Res_T50_129	0.077078	Res_T60_129	0.091121	Res_T70_129	0.09348	Res_T80_129	0.091671	Res_T90_129	0.128007	Res_T100_129	0.078826
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	4.015685	SR_P130	"{1.24, 1.8, -1.3}"	Res_T10_130	0.069371	Res_T20_130	0.06948	Res_T30_130	0.067903	Res_T40_130	0.073829	Res_T50_130	0.06406	Res_T60_130	0.080977	Res_T70_130	0.063361	Res_T80_130	0.077764	Res_T90_130	0.081644	Res_T100_130	0.064044
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.915888	SR_P131	"{1.55, -1.8, -1.3}"	Res_T10_131	0.146512	Res_T20_131	0.130106	Res_T30_131	0.149124	Res_T40_131	0.131222	Res_T50_131	0.155799	Res_T60_131	0.132169	Res_T70_131	0.15729	Res_T80_131	0.133684	Res_T90_131	0.164314	Res_T100_131	0.135606
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	1.946953	SR_P132	"{1.55, -1.5, -1.3}"	Res_T10_132	0.111829	Res_T20_132	0.105825	Res_T30_132	0.111419	Res_T40_132	0.105601	Res_T50_132	0.118718	Res_T60_132	0.106092	Res_T70_132	0.118305	Res_T80_132	0.10755	Res_T90_132	0.123289	Res_T100_132	0.108528
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.022529	SR_P133	"{1.55, -1.2, -1.3}"	Res_T10_133	0.113455	Res_T20_133	0.111807	Res_T30_133	0.112125	Res_T40_133	0.11066	Res_T50_133	0.123241	Res_T60_133	0.111612	Res_T70_133	0.124409	Res_T80_133	0.114216	Res_T90_133	0.129512	Res_T100_133	0.114907
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.137902	SR_P134	"{1.55, -0.9, -1.3}"	Res_T10_134	0.116545	Res_T20_134	0.116484	Res_T30_134	0.115062	Res_T40_134	0.114588	Res_T50_134	0.130435	Res_T60_134	0.116597	Res_T70_134	0.135838	Res_T80_134	0.120801	Res_T90_134	0.142554	Res_T100_134	0.120928
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.287056	SR_P135	"{1.55, -0.6, -1.3}"	Res_T10_135	0.11805	Res_T20_135	0.118829	Res_T30_135	0.116519	Res_T40_135	0.11657	Res_T50_135	0.135279	Res_T60_135	0.119421	Res_T70_135	0.146154	Res_T80_135	0.124823	Res_T90_135	0.155172	Res_T100_135	0.124197
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.463864	SR_P136	"{1.55, -0.3, -1.3}"	Res_T10_136	0.118857	Res_T20_136	0.120315	Res_T30_136	0.116576	Res_T40_136	0.117967	Res_T50_136	0.13756	Res_T60_136	0.121378	Res_T70_136	0.155226	Res_T80_136	0.127556	Res_T90_136	0.167355	Res_T100_136	0.126074
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.662823	SR_P137	"{1.55, 0.0, -1.3}"	Res_T10_137	0.118963	Res_T20_137	0.121276	Res_T30_137	0.115638	Res_T40_137	0.119193	Res_T50_137	0.136622	Res_T60_137	0.122881	Res_T70_137	0.159853	Res_T80_137	0.129108	Res_T90_137	0.175221	Res_T100_137	0.126763
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	2.879345	SR_P138	"{1.55, 0.3, -1.3}"	Res_T10_138	0.117906	Res_T20_138	0.121088	Res_T30_138	0.113689	Res_T40_138	0.119661	Res_T50_138	0.133249	Res_T60_138	0.123899	Res_T70_138	0.161051	Res_T80_138	0.129785	Res_T90_138	0.180544	Res_T100_138	0.126066
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.109763	SR_P139	"{1.55, 0.6, -1.3}"	Res_T10_139	0.114832	Res_T20_139	0.118639	Res_T30_139	0.110126	Res_T40_139	0.118376	Res_T50_139	0.126169	Res_T60_139	0.123597	Res_T70_139	0.157489	Res_T80_139	0.128463	Res_T90_139	0.1827	Res_T100_139	0.122327
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	0.1	3.5	4	0.0534	3	5	3.351212	SR_P140	"{1.55, 0.9, -1.3}"	Res_T10_140	0.110234	Res_T20_140	0.114083	Res_T30_140	0.105475	Res_T40_140	0.114893	Res_T50_140	0.117633	Res_T60_140	0.121158	Res_T70_140	0.148764	Res_T80_140	0.124812	Res_T90_140	0.178927	Res_T100_140	0.116164
